order_date,customer_id,gender,product,category,quantity,unit_price,payment_method,region,country,latitude,longitude
5/24/2025,30-5085015,Female,Banana Nut Muffins,Food - Bakery,1.4478291282,4.49,americanexpress,,Indonesia,-10.2507168,
3/5/2023,74-3047154,Female,Vegetable Fried Rice,Food - Frozen Foods,9.1222743048,4.99,americanexpress,,China,31.385848,94.427663
7/23/2024,26-8715365,Male,Cotton Quilted Throw Blanket,Home,3.5639162711,39.99,instapayment,Languedoc-Roussillon,France,44.346784,5.8855505
6/22/2022,73-2113416,Female,Roasted Chickpeas,Food - Snacks,3.1103266894,2.99,,,Peru,-7.7061422,
12/10/2021,44-9543175,Male,Canned Sardines,Food - Seafood,2.32110769,3.29,,,China,,103.374576
7/20/2023,83-3030961,Male,Customizable Name Plate,Office,17.9047162313,19.99,instapayment,,China,22.720974,114.246899
11/27/2021,16-6428069,Male,Guitar Tuner,Music,13.6240736526,19.99,mastercard,,,21.1665519,104.9894851
6/30/2021,59-8317634,Female,Underwater Camera,Photography,6.9450181614,199.99,instapayment,,Russia,,
5/10/2023,99-6965685,Male,Caramel Apple Chips,Food - Snacks,3.475359959,3.49,,,Russia,,52.5814127
6/13/2024,94-5900275,Female,Oven Thermometer,Kitchen,12.6071996774,11.99,americanexpress,Östergötland,Sweden,58.5434846,15.0703724
4/22/2023,60-5898540,Male,Air Fryer Oven,Kitchen,14.2966482958,149.99,,,China,38.135288,
1/22/2023,97-1221313,Female,Honey Butter Popcorn,Food - Snacks,7.1761341643,2.99,,,Tajikistan,40.31628,
3/1/2021,31-7194047,Male,Electronic Drum Kit,Music,11.2930688915,359.99,americanexpress,Nord-Pas-de-Calais,France,,-0.9147447
2/10/2025,51-1491526,Female,Fitness Tracker Watch,Wearable Tech,15.4738046787,79.99,mastercard,Kanton Zürich,Switzerland,47.3774041,8.5113801
10/4/2025,15-6551223,Male,Decorative Throw Pillows,Home,7.7830660735,29.99,mastercard,,China,47.298877,
11/7/2024,18-3708527,Male,Kitchen Knife Sharpening System,Kitchen,23.758380611,39.99,mastercard,,China,30.071108,
7/14/2024,24-5679190,Male,Phone Screen Protector,Accessories,7.2197207222,12.99,instapayment,,Indonesia,-7.3550776,108.4098014
9/19/2021,61-4274169,Female,Kids' STEM Robotics Kit,Toys,8.3792517424,59.99,instapayment,Michoacan De Ocampo,Mexico,19.7267712,-101.1850967
6/21/2022,89-7811143,Male,Lemon Zest Olive Oil,Food - Oils & Vinegars,11.9838893621,8.99,americanexpress,,Sierra Leone,7.8726899,-11.3402694
2/1/2022,21-4928984,Female,Overnight Duffle Bag,Travel,12.3649828358,34.99,americanexpress,,Brazil,-6.0838087,-39.5691841
12/26/2024,62-4068453,Male,Pineapple Coconut Yogurt,Food - Dairy,44.008525919,4.49,visa,,China,36.639033,114.462061
10/5/2023,19-1212309,Female,Camera Tripod,Photography,1.9527671847,49.99,bankcard,,China,28.90499,109.667164
3/30/2023,09-7221134,Male,Veggie Burger Patties,Food - Meat Substitutes,16.3613254539,5.99,instapayment,Québec,Canada,45.588882,
10/28/2021,67-2612799,Male,Silicone Wine Glasses,Outdoor,2.7376612668,22.99,americanexpress,,China,,113.264385
11/26/2021,34-0852648,Male,Adjustable Kitchen Broom Stand,Home,1.786688129,14.99,,Negeri Sembilan,Malaysia,2.7239834,101.9476452
7/9/2024,55-4277900,Male,Cocoa Powder,Food - Baking,8.2766797063,3.99,bankcard,,China,28.357764,121.143873
2/2/2021,52-8179153,Female,Two-Tone Windbreaker,Clothing - Outerwear,29.12649868,59.99,,Leiria,Portugal,39.876135,-8.9189073
3/24/2023,40-7821593,Male,Garden Hose,Garden,18.1216867471,32.99,mastercard,,Nigeria,11.2975389,6.4956455
10/23/2024,01-1327387,Male,Outdoor Camping Lantern,Outdoor,1.284436595,34.99,visa,,Pakistan,,69.9069312
1/29/2023,98-0349614,Male,Blueberry Oatmeal Cups,Food - Breakfast,35.9808599032,3.29,visa,,China,34.811495,108.531138
5/1/2021,09-5412855,Female,Self-Watering Planter,Garden,14.717285764,24.99,mastercard,Hajdú-Bihar,Hungary,47.5202786,17.5142121
3/27/2024,50-6899776,Female,Avocado Lime Dressing,Food - Condiments,9.2259038504,4.29,,,Indonesia,,106.9093
8/3/2023,89-2039277,Female,Pet Reflective Vest,Pets,8.4235747817,18.99,bankcard,,Philippines,,121.0075554
5/25/2023,15-1222588,Male,High-Waisted Skirt,Clothing - Bottoms,7.7317918938,34.99,,Niedersachsen,Germany,52.3927372,9.8476686
5/5/2023,91-6492391,Male,Herb Garden Planter Box,Garden,10.5087616551,49.99,bankcard,,Montenegro,,
8/28/2022,05-5267933,Male,Toy Building Set,Toys,0.1740008118,29.99,,,Guinea,10.9089364,
8/22/2022,43-8409568,Female,Throw Pillow Covers,Home,7.0422257973,22.99,americanexpress,,,-22.9841765,
7/29/2024,16-1704147,Male,Spicy Garlic Edamame,Food - Snacks,0.2528926606,3.99,instapayment,,Philippines,16.044749,
4/7/2022,68-2083834,Male,Digital Kitchen Timer,Kitchen,2.750420918,14.99,mastercard,,Guinea,10.0451022,
11/21/2021,54-1190494,Male,Camping Tent,Outdoor,0.5176078017,79.99,mastercard,,China,28.682892,115.858197
10/9/2024,19-1454716,Male,Travel Shoe Bags Set,Travel,10.4408744995,15.99,visa,,China,40.407578,118.949684
3/21/2023,62-6289965,Female,Scented Soy Candles,Home,3.306641662,19.99,americanexpress,,Russia,,
7/2/2023,21-0507263,Male,Coconut Almond Granola,Food - Breakfast,6.5811463995,4.99,visa,,Panama,,-79.5715822
7/21/2024,27-6893103,Male,Black Bean Soup,Food - Soups,2.8585139096,3.49,americanexpress,Bourgogne,France,46.301744,4.797057
3/4/2025,93-7284691,Male,Dried Fruit Medley,Food - Snacks,3.8489366389,5.49,visa,,Japan,37.6710023,139.8647618
9/29/2021,13-6118551,Male,Frozen Cauliflower Rice,Food - Frozen Foods,13.1762297185,2.99,mastercard,,Indonesia,-7.3251485,
9/29/2025,84-5320138,Female,Mechanical Pencil Set,Office,18.0385433811,19.99,americanexpress,California,United States,37.22,-121.86
12/27/2023,98-5945380,Male,Oven-Baked Parmesan Zucchini,Food - Frozen Vegetables,11.3820870732,4.99,,,Palau,,
1/30/2021,64-4122628,Female,Pepperoni Pizza Roll-Ups,Food - Frozen Foods,21.308803073,5.99,,,Bahrain,26.1656051,50.5523828
6/23/2022,86-9367520,Male,Electric Stool Heater,Home,1.1989032384,29.99,mastercard,,China,28.201931,112.846623
1/26/2025,58-6406306,Male,Cream Cheese,Food - Dairy,15.6212294168,2.69,americanexpress,,China,25.221935,102.4976
1/19/2022,16-0321205,Male,Rustic Italian Bread,Food - Bakery,7.6793292219,3.59,visa,,Brazil,,-48.7060608
2/1/2023,29-6992956,Male,Peach & Mango Salsa,Food - Snacks,0.0746588712,4.49,,,Russia,55.2708406,
1/10/2022,16-8119019,Female,Crispy Rice Treats,Food - Snacks,10.7175251689,3.5,instapayment,,Indonesia,-6.2851545,107.3168864
7/20/2022,77-1723277,Female,Spinach and Cheese Quiche,Food - Prepared Meals,21.4329274858,5.49,instapayment,,Czech Republic,49.7647258,16.9050077
9/28/2023,42-1662185,Male,Multi-Functional Rice Cooker,Kitchen,12.3498214348,49.99,bankcard,,South Africa,,30.2046941
1/18/2024,57-0199084,Female,Multi-Purpose Marine Rope,Outdoor,15.934506972,19.99,instapayment,,China,26.709056,
4/15/2021,36-0554753,Male,Beard Grooming Kit,Grooming,10.8479574142,34.99,mastercard,Île-de-France,France,48.7212066,2.1222327
7/13/2023,08-0212738,Male,Coconut Water,Food - Beverages,1.0258485324,2.49,visa,,,-9.6497849,124.5694514
7/6/2022,80-4984882,Female,Coconut Cream Pie Mix,Food - Baking,2.6557111382,4.99,,,Indonesia,-6.8982,113.1705
1/29/2022,47-0812473,Male,BBQ Jackfruit,Food - Prepared Foods,0.2460164621,4.29,,,China,,126.154678
8/31/2021,93-0451678,Male,Vegan Taco Seasoning,Food - Spices,13.349093571,2.49,americanexpress,,Indonesia,-7.2360801,106.7175669
4/19/2025,76-1887371,Male,Oven-Baked Potato Chips,Food - Snacks,0.3551336965,2.79,bankcard,,Panama,8.5657243,-82.7387601
6/27/2023,84-6727116,Male,Lemon Sorbet,Food - Frozen Desserts,6.9297658063,4.99,mastercard,,Russia,,28.7309501
6/13/2021,98-0204203,Female,Coconut Water,Food - Beverages,1.3865546264,2.49,mastercard,,Macedonia,,
2/8/2023,77-6421954,Male,Ethically-Sourced Coffee Beans,Food - Beverages,31.7068463129,9.99,bankcard,,Dominican Republic,,
6/24/2022,93-2589599,Female,Italian Marinara Sauce,Food - Sauces,2.3870840513,3.29,,,Ukraine,49.9482828,36.0391858
4/10/2021,44-1396413,Male,Reusable Snack Bags,Kitchen,17.4388171147,14.99,visa,,Chile,-33.6186082,
8/28/2022,52-2221984,Female,Smoked Salmon,Food - Seafood,17.0655600061,14.99,mastercard,,China,23.365556,
6/6/2021,95-3862095,Male,Natural Fruit Snacks,Food - Snacks,3.1556291249,3.99,,,Nigeria,10.4145738,8.5721016
3/2/2025,42-3094495,Female,V-Neck Sweater,Clothing - Tops,1.9461774457,49.99,instapayment,,Democratic Republic of the Congo,-6.1306709,
4/13/2021,23-4515440,Male,Backpack,Accessories,0.0390587806,49.99,visa,Chihuahua,Mexico,22.2016816,-97.8367954
10/4/2024,64-7166833,Female,Multi-Port USB Hub,Electronics,13.0188919815,19.99,instapayment,,China,38.570152,
9/10/2025,92-3661587,Female,Mini Air Hockey Table,Toys,5.0219723938,39.99,bankcard,,,-28.183771,23.5609459
6/25/2025,82-6357441,Female,Baked Falafel,Food - Vegetarian,10.7939590659,5.49,americanexpress,Skåne,Sweden,55.8569131,12.9108819
10/4/2021,92-9679808,Male,Kids' Educational Tablet,Electronics,4.7318352426,129.99,americanexpress,,Indonesia,-7.4255209,110.2266293
11/8/2021,35-8512716,Female,Organic Coconut Flour,Food - Baking,4.9516672201,5.49,instapayment,,Indonesia,-6.8956,113.4758
5/18/2022,46-3351872,Female,Caraway Rye Bread,Food - Bakery,1.1034203894,4.79,bankcard,,Colombia,4.2867309,-74.812294
12/16/2023,65-7168594,Female,Homestyle Beef Stew,Food - Canned Soups,17.847481396,7.99,americanexpress,,Guatemala,14.868392,-91.619388
6/29/2021,38-0057840,Female,Electric Meat Grinder,Kitchen,15.2632735991,89.99,,,Philippines,,123.3719862
10/12/2024,45-9882488,Male,Kids' Educational Tablet,Electronics,0.6824772265,129.99,instapayment,,Indonesia,,
8/31/2022,35-7992925,Female,Aeropress Coffee Maker,Kitchen,10.8311609479,29.99,,,Philippines,6.7645757,
12/30/2023,28-5111817,Female,Organic Baby Carrots,Food - Fresh Produce,5.3364345945,2.99,americanexpress,,Indonesia,,110.5424021
8/25/2022,55-9627417,Male,Nutty Granola Clusters,Food - Cereal,26.7038238757,2.49,bankcard,,Philippines,8.71278,126.20806
5/3/2023,63-2130205,Female,Chipotle Lime Salsa,Food - Condiments,15.381411288,3.99,visa,,Indonesia,-7.5450262,111.6556388
3/22/2023,35-6326195,Male,Puffer Winter Coat,Clothing - Outerwear,3.9068719254,99.99,instapayment,,Philippines,11.8194472,
12/3/2023,50-3678178,Female,Paprika,Food - Spices,4.7239286801,1.79,americanexpress,,Pakistan,34.0556839,73.1511314
7/7/2024,81-8688567,Female,Personalized Pet ID Tags,Pets,2.8749565087,9.99,,,Indonesia,-5.14445,
6/22/2025,48-9349282,Male,Body Wash,Beauty,1.284282948,12.99,,,Qatar,25.8447931,51.2453739
12/7/2023,85-7432352,Female,Ice Cream Scoop,Kitchen,1.7383113758,12.99,visa,Santarém,,,
4/16/2025,38-3504061,Female,Organic Coconut Oil,Food - Oils,0.8939095926,8.99,americanexpress,,China,,117.509921
3/5/2025,76-2249608,Male,Patterned Knit Scarf,Clothing - Accessories,8.1941268106,25.99,bankcard,,,,37.1168274
8/29/2021,23-0511767,Female,Car Emergency Kit,Automotive,1.6112189049,49.99,mastercard,,China,34.527114,108.842622
5/25/2023,53-0255631,Female,Fall-Themed Table Runner,Home,0.6847620523,19.99,,,China,,
9/13/2024,25-4340815,Female,Infrared Thermometer,Health,7.0878339099,39.99,instapayment,,Indonesia,-8.4669233,
5/25/2022,91-2880115,Male,Spinach and Feta Stuffed Chicken Breast,Food - Meat,3.4529677957,8.99,instapayment,,Senegal,15.6600225,-13.2576906
5/8/2022,29-4896777,Male,Sea Salt Caramel Popcorn,Food - Snacks,7.2966369075,3.99,americanexpress,,Brazil,-22.6475546,-47.1947232
5/23/2025,75-9096548,Female,Teriyaki Chicken Bowl,Food - Prepared Meals,54.1267313941,6.49,mastercard,,China,,100.267638
9/3/2022,08-7254953,Female,Berries Medley,Food - Produce,42.5335901819,6.99,visa,Franche-Comté,France,47.343506,
9/20/2023,73-8381109,Male,Phone Screen Protector,Accessories,10.8063714514,12.99,,,Philippines,14.6822054,
9/9/2023,79-2008088,Female,Yoga Wheel,Fitness,7.3491564622,34.99,americanexpress,,Peru,-9.27793,-76.7193829
9/13/2025,96-0595761,Female,Personalized Cutting Board,Kitchen,4.7790901406,34.99,,,Indonesia,-6.2845079,
12/6/2022,54-2467415,Female,Skincare Set,Beauty,4.1531533492,54.99,mastercard,,China,23.394916,114.36847
12/3/2021,54-6135510,Female,Electric Screwdriver,Tools,22.9865653457,59.99,mastercard,,Haiti,18.5295981,-72.4080605
6/30/2024,66-5991873,Male,Mini Indoor Hydroponic Garden,Garden,1.9905979934,59.99,americanexpress,Kuala Lumpur,Malaysia,3.1523104,
4/19/2022,15-1191946,Female,Vintage Button-Down Shirt,Clothing - Shirts,0.8447158112,45.99,bankcard,,Colombia,,-74.8331674
8/14/2023,75-7535934,Male,Magic Color-Changing Mug,Kitchen,6.1070787154,14.99,mastercard,,China,28.074649,119.141473
9/12/2021,23-4981124,Male,Silicone Ice Cube Tray,Kitchen,21.2084937414,10.99,,,Colombia,,-75.4111644
12/7/2021,68-3918586,Female,Portable Ice Maker,Kitchen,15.7146631333,199.99,mastercard,,Thailand,16.6036472,103.0472164
9/18/2021,82-0027768,Male,Frozen Acai Bowl,Food - Frozen Foods,2.8492486629,6.49,,Rhône-Alpes,France,45.052484,4.8398662
9/21/2023,41-7546157,Female,Freestanding Wine Rack,Home,3.2630365717,79.99,bankcard,,Philippines,13.274365,
7/5/2025,79-4900630,Female,Smart Home Security Camera,Smart Home,6.0890499938,79.99,instapayment,,Russia,55.7558852,37.8775383
3/15/2025,08-4630030,Female,Caraway Rye Bread,Food - Bakery,17.500248648,4.79,bankcard,,Brazil,,-49.318099
5/24/2022,75-8500556,Female,Wall Art,Home,20.0212726531,45.0,mastercard,,Iran,32.8796692,51.5465539
2/13/2022,38-7946527,Female,Tomato Sauce,Food - Canned Goods,4.2454322788,2.79,visa,Kanton Basel-Stadt,Switzerland,47.532117,
3/3/2023,81-3230664,Female,Mango Chia Pudding,Food - Snacks,20.2186462188,4.49,bankcard,,China,39.877206,115.881215
8/27/2023,67-4214562,Male,Magnetic Whiteboard,Office,5.5719216209,34.99,,,Philippines,,121.0155081
6/26/2025,78-6091191,Female,Thai Coconut Curry Sauce,Food - Condiments,1.0765442514,3.99,,,Poland,,18.6122466
6/14/2023,87-2059454,Female,Turkey Bacon,Food - Meat,7.0563131527,3.99,mastercard,,Indonesia,-8.3104,123.229
11/10/2023,69-3211057,Female,Kale Salad with Lemon Dressing,Food - Salads,2.1333771143,4.99,visa,,Brazil,-20.6974477,-48.1597946
9/10/2022,37-1029334,Female,Portable Pet Stroller,Pets,11.4804808298,89.99,mastercard,Porto,Portugal,,-8.2927634
7/16/2024,82-4917415,Male,Nordic Berry Smoothie,Food - Frozen Foods,13.4953927945,3.99,,,Japan,31.2690077,130.4363527
2/8/2021,95-0808396,Female,Diced Tomatoes (canned),Food - Canned Goods,0.4835447572,1.49,mastercard,,,-2.7968956,
10/1/2023,70-9576315,Male,Blackberry Compote,Food - Condiments,17.3031323654,5.29,americanexpress,,China,32.695172,109.026836
1/17/2021,71-7804146,Female,Coconut Cashew Yogurt,Food - Dairy Alternatives,6.3438678516,1.99,bankcard,,Philippines,,
8/20/2025,42-1726763,Male,Portable Dog Water Bottle,Pets,20.9976634536,18.99,americanexpress,,,,16.2037727
2/14/2022,71-0205042,Male,Coconut Curry Chicken,Food - Frozen Foods,3.8312610795,9.99,americanexpress,,China,29.780431,121.411468
7/11/2022,35-9251565,Male,Cocoa Powder,Food - Baking,0.2670706703,3.99,americanexpress,,Afghanistan,33.8629813,65.7609502
4/7/2023,65-7242999,Female,Quality Chef Apron,Kitchen,8.464533961,19.99,instapayment,Picardie,France,49.403331,
11/5/2024,99-5164752,Male,Shoe Organizer,Home,4.0156436843,39.99,,Île-de-France,France,43.4945737,5.8978018
10/31/2024,25-5732760,Female,Warm Knit Beanie,Clothing - Accessories,1.85195699,19.99,americanexpress,,,23.342031,113.106055
2/11/2025,41-3875810,Female,Heated Throw Blanket,Home,1.9091889895,49.99,,,Philippines,8.046425,124.933677
6/24/2022,50-2998721,Female,Cinnamon Sugar Donuts,Food - Bakery,14.4098942663,4.99,,,Ukraine,48.8295792,
4/23/2021,95-3575525,Female,Lemon Herb Quinoa,Food - Grains,2.9687603627,3.49,mastercard,,Indonesia,-8.1947,114.9181
12/21/2022,99-8736418,Female,Toasted Coconut Granola,Food - Breakfast,2.866184886,4.99,mastercard,,Pakistan,34.1205182,71.1485258
10/8/2021,14-7812624,Female,Ice Cream,Food - Frozen Foods,12.4472560886,5.99,instapayment,,Azerbaijan,40.4531669,
3/3/2023,37-7789664,Female,Electronic Drum Kit,Music,1.0593774655,359.99,mastercard,,Philippines,14.5699334,121.0204582
7/6/2024,56-1927167,Male,Sriracha Sauce,Food - Condiments,6.6214415086,3.19,mastercard,,China,,120.632896
1/7/2025,88-9553498,Female,Winter Knit Beanie,Clothing,5.8738555762,14.99,,,China,25.692699,
1/23/2022,10-9359522,Male,French Onion Dip,Food - Condiments,15.744705126,2.99,americanexpress,,Slovenia,,
5/19/2022,35-3465178,Female,Himalayan Pink Salt,Food - Condiments,5.9464409581,1.99,visa,,Cameroon,,9.4450439
5/16/2022,02-2388963,Female,Fresh Basil,Food - Produce,6.4761647923,1.99,,,Egypt,,31.7132981
12/27/2023,43-0048995,Female,Pine Nuts,Food - Nuts,0.6605712232,7.99,americanexpress,,Philippines,13.1277417,122.9790773
2/29/2024,38-6816968,Male,Fitness Tracker,Fitness,3.6968235833,49.99,bankcard,,Poland,51.4464511,22.4628464
8/5/2023,56-1808879,Male,Fleece Hoodie,Clothing - Outerwear,17.6757166076,39.99,mastercard,,Guatemala,15.0952158,-91.1508967
12/12/2023,60-2616207,Female,Tabletop Fire Pit,Outdoor,21.2490607338,79.99,bankcard,,Zimbabwe,-18.3269371,29.9162276
10/20/2025,58-3862615,Male,Pet Reflective Vest,Pets,3.332651334,18.99,bankcard,,Indonesia,-7.7351493,110.7092666
1/19/2021,67-0763792,Male,Pet Grooming Gloves,Pets,1.6007743277,9.99,americanexpress,Stockholm,Sweden,59.4744985,
3/26/2025,35-9024011,Male,Italian Breadsticks,Food - Bakery,20.1450845557,2.49,visa,Campania,Italy,40.846108,14.2352339
10/9/2025,56-5328530,Female,Sweet Potato Noodles,Food - Pasta,0.2987708896,3.79,bankcard,,Thailand,13.4712468,101.0978724
10/15/2025,26-5728267,Male,Electric Ice Cream Maker,Kitchen,8.0446056204,59.99,mastercard,,China,36.182571,
5/24/2025,61-8195066,Male,Smartphone Stand,Accessories,15.581476908,15.49,mastercard,,Poland,49.9890993,
2/15/2023,44-3383534,Male,Dried Fruit Medley,Food - Snacks,11.370930154,5.49,instapayment,,Tunisia,,10.766163
3/8/2024,95-4472058,Male,Faux Leather Leggings,Clothing - Pants,8.2677142877,49.99,visa,Lisboa,Portugal,38.6849828,-9.3469171
8/17/2025,45-9153716,Male,Smart Water Bottle with Hydration Reminder,Fitness,17.4603072382,39.99,visa,,Thailand,14.0899827,101.2750531
6/21/2024,58-6630564,Male,Portable Phone Mug Holder,Automotive,0.439369709,14.99,visa,,China,33.888718,104.549972
8/5/2023,02-1406231,Male,Electric Griddle with Lid,Kitchen,6.9531162977,49.99,mastercard,,Andorra,42.545625,
2/6/2025,13-7328225,Male,Portable Ice Maker,Kitchen,21.4408888841,199.99,bankcard,,Nepal,,83.8897057
6/23/2022,22-9716223,Male,Apricot Jam,Food - Condiments,0.4006001092,4.29,,South Carolina,United States,,-81.0488996
12/6/2022,36-9119838,Male,Essential Oil Diffuser,Health,1.8380778448,34.99,instapayment,,Indonesia,-7.7812913,110.5066489
4/18/2022,65-7269437,Female,Smart LED Light Strip,Home,3.9089160643,29.99,,Coimbra,Portugal,40.2766272,-8.4903311
2/24/2021,49-2958012,Male,Ceramic Cookware Set,Kitchen,23.0705972541,179.99,visa,,Pakistan,,67.8288595
1/2/2025,26-7028764,Male,Cinnamon Raisin Bagels,Food - Bakery,15.1660749133,4.19,mastercard,Oslo,,59.9112915,10.7140212
6/15/2023,05-2094824,Male,Vegetable Curry,Food - Frozen Foods,21.8299665551,5.99,,,Philippines,,126.159227
5/30/2024,65-6643015,Male,Lemon Dill Chicken Skewers,Food - Meat,0.3934379423,9.99,americanexpress,,Chile,,-70.6565151
10/18/2021,73-8314216,Female,Coffee Grinder,Kitchen,23.3152458122,39.99,americanexpress,,Taiwan,22.7613207,121.1438152
5/1/2025,66-6244256,Female,Training Soccer Ball,Sports,0.0109468715,19.99,instapayment,,Japan,36.3046238,
3/28/2025,40-6638700,Male,Pet Hair Removal Roller,Pets,10.4465989041,10.99,mastercard,,Macedonia,41.96571,22.7708273
5/13/2025,22-9636524,Female,Tuna Fish (canned),Food - Canned Goods,13.2198102427,2.29,instapayment,,China,30.6803557,104.1142719
1/20/2024,40-0853307,Male,Chipotle Black Bean Burger,Food - Meats,1.1109666928,4.99,americanexpress,,Czech Republic,,15.8140269
4/6/2021,43-5573238,Male,Ceramic Non-Stick Frying Pan,Kitchen,9.7966276733,39.99,americanexpress,Porto,Portugal,41.1518573,-8.3018059
5/24/2022,12-3565414,Female,Italian Meatballs,Food - Meat,1.2638680922,8.49,visa,,China,28.146491,112.222105
7/5/2022,91-3757503,Female,Mango Chia Pudding,Food - Snacks,2.0010872311,4.49,visa,,Bosnia and Herzegovina,,
5/7/2021,62-3781872,Female,Adjustable Standing Desk,Office,8.5888008043,299.99,instapayment,,Indonesia,0.7697665,
3/22/2021,84-9201904,Female,Adjustable Garden Rake,Garden,18.5902676416,22.99,visa,,China,33.111117,112.39179
4/24/2025,03-6559025,Male,Pet Carrier,Pets,13.7070335356,39.99,,,Luxembourg,49.5477597,5.8532859
1/5/2024,06-6622181,Male,Coconut Chips,Food - Snacks,9.5252295055,3.59,mastercard,,Czech Republic,48.9237307,
10/18/2025,35-4742023,Female,Creamy Tomato Basil Soup,Food - Canned Goods,0.4673396585,3.29,instapayment,,Kazakhstan,44.904219,
12/12/2022,63-1576374,Female,LED Makeup Mirror,Beauty,14.2237797178,39.99,,,Indonesia,-7.2578991,
5/29/2025,65-7750282,Male,Thai Red Curry Paste,Food - Condiments,12.4429401876,3.99,mastercard,,Macedonia,41.761923,22.887043
8/8/2021,51-3478941,Male,Apple Cinnamon Oatmeal,Food - Breakfast,16.1171672398,2.89,bankcard,,China,,116.371207
3/13/2022,23-8221438,Male,Quality Chef Apron,Kitchen,2.039702105,19.99,americanexpress,,Senegal,14.8038531,-15.9053689
7/16/2024,17-3037876,Male,Kids Tablet,Electronics,0.3151827327,129.99,mastercard,,,,113.832363
10/29/2023,53-8696130,Female,Almond Coconut Granola,Food - Breakfast Foods,3.4550824022,3.99,bankcard,Florida,United States,28.0003221,-82.5889012
4/1/2022,80-7330697,Male,Classic Baseball Cap,Clothing - Accessories,8.1129100788,24.99,,,Argentina,-37.9599734,-57.6201482
7/22/2024,52-5911771,Female,Silicone Baking Mat Set,Kitchen,3.5572648083,24.99,,,,39.344338,
3/22/2022,73-3997958,Male,Tea Infuser,Kitchen,4.2325127608,12.99,instapayment,,China,31.982751,120.277138
2/23/2021,06-3827837,Female,Tomatillo Salsa,Food - Condiments,5.8652387896,3.29,bankcard,,China,,
11/18/2023,98-9641888,Female,Greek Feta Cheese,Food - Dairy,24.8020830962,4.99,mastercard,,Indonesia,-6.2324516,105.8583873
2/27/2023,50-3137651,Female,Roasted Chickpeas,Food - Snacks,6.6958130557,2.99,americanexpress,,Palau,,
5/7/2021,01-6480554,Male,Frozen Broccoli,Food - Frozen,18.4634982106,2.49,,,Indonesia,,110.7420464
8/12/2024,71-7211867,Male,Travel Mug with Leak-Proof Lid,Kitchen,4.3553683239,24.99,bankcard,,China,30.070933,118.181531
2/17/2023,82-4560545,Male,Collapsible Camping Cup,Outdoor,0.9612347306,9.99,,Saskatchewan,Canada,52.7785658,
10/12/2021,59-1162499,Male,Pumpkin Spice Latte Mix,Food - Beverages,4.0936607547,3.29,instapayment,Provence-Alpes-Côte d'Azur,France,44.0527811,
7/18/2023,65-0422082,Male,Digital Meat Thermometer,Kitchen,3.8926086441,24.99,americanexpress,Franche-Comté,France,46.6693059,5.5466073
2/9/2021,01-6343809,Male,Oversized Denim Shirt,Clothing - Shirts,4.1637774369,49.99,instapayment,Veracruz Llave,,19.1914151,-96.1275175
3/5/2022,31-5387909,Female,Foam Muscle Roller,Fitness,9.3007331809,24.99,bankcard,,Czech Republic,50.5624395,14.297845
6/30/2024,46-6261446,Male,Vegetarian Stir Fry Sauce,Food - Condiments,2.0005070918,2.49,,Östergötland,Sweden,58.5706557,16.1653052
8/22/2021,82-8876498,Male,Maple Glazed Carrots,Food - Prepared Foods,5.2197207652,3.29,bankcard,,Thailand,13.7733179,100.4284178
7/15/2025,53-8407287,Female,Trail Mix (Deluxe),Food - Snacks,4.7962496635,4.59,visa,,Russia,55.111901,83.8869856
9/7/2021,10-4537398,Male,Organic Whole Wheat Flour,Food - Baking Goods,9.1216195736,2.99,bankcard,Region Hovedstaden,Denmark,,
1/16/2022,08-9319576,Female,Chickpea Salad Deluxe,Food - Produce,1.9579957576,4.29,instapayment,,Chile,-36.6062618,-72.1023351
12/15/2023,79-2980225,Female,Digital Kitchen Timer,Kitchen,13.5681623143,14.99,visa,,Thailand,,101.010223
7/28/2023,09-1486712,Male,Throw Pillow Covers,Home,3.3814233927,22.99,,,Japan,,129.9324494
10/29/2021,09-4483003,Female,Tomato Basil Pasta Sauce,Food - Sauces,12.3679327316,3.99,mastercard,,Peru,-9.3483845,-77.1708039
8/31/2025,24-1286593,Male,Kettle Chip Variety Pack,Food - Snacks,4.2332932224,3.99,,,Pakistan,32.4748152,74.6769056
1/19/2024,53-0192141,Male,Fire Roasted Salsa,Food - Condiments,22.2970353342,2.49,americanexpress,,Peru,,-70.4719705
12/23/2022,41-9044628,Female,Eco-Friendly Notepad,Office,21.6888291593,8.99,americanexpress,,Ukraine,46.9125516,37.1045934
12/25/2024,14-3851458,Male,Car Diagnostic Scanner,Automotive,14.6311444559,49.99,,,Thailand,6.4918217,101.3885001
10/25/2024,79-5571056,Female,Himalayan Salt Grinder,Food - Spices,4.279955894,4.99,bankcard,,,-8.5146254,
8/11/2023,32-1689335,Male,Mushrooms,Food - Produce,1.3570681436,2.99,instapayment,Viana do Castelo,Portugal,,-8.628833
2/21/2023,82-2757547,Male,Organic Quinoa,Food - Grains,0.8680579139,4.29,instapayment,New York,United States,,-73.9374517
11/8/2023,33-2738674,Male,Smart Home Hub,Smart Home,3.1437558359,99.99,bankcard,Stockholm,Sweden,,18.0732103
10/5/2025,03-6685581,Female,Fitness Activity Journal,Fitness,12.4614628117,14.99,mastercard,,Japan,35.8325673,
8/13/2023,38-1519588,Male,Ground Turkey,Food - Meat,14.0665934764,5.49,americanexpress,Basse-Normandie,France,,
