country,category,revenue
Czech Republic,Food - Prepared Foods,109.24856992562901
Czech Republic,Food - Prepared Meals,159.41226469442202
Czech Republic,Food - Produce,33.589018413714
Czech Republic,Food - Salads,138.83912780276
Czech Republic,Food - Seasonings,3.5303830103919998
Czech Republic,Food - Sides,84.50654364885601
Czech Republic,Food - Snacks,356.765280186744
Czech Republic,Food - Soups,16.492587783952
Czech Republic,Food - Spices,111.903080885004
Czech Republic,Food - Spreads,29.042087136097003
Czech Republic,Food - Vegetable,25.538275957985
Czech Republic,Gaming,3589.536507844565
Czech Republic,Garden,612.0338876625059
Czech Republic,Health,1718.826630923062
Czech Republic,Home,436.73767068921
Czech Republic,Kitchen,3675.150321377692
Czech Republic,Office,2628.8254788358
Czech Republic,Outdoor,2817.450211979892
Czech Republic,Pets,368.58250025723396
Czech Republic,Photography,528.395902963984
Czech Republic,Safety,77.635912713669
Czech Republic,Smart Home,346.927836774266
Czech Republic,Toys,287.095127137425
Czech Republic,Travel,232.486929560223
Democratic Republic of the Congo,Clothing - Pants,2083.167115057665
Democratic Republic of the Congo,Clothing - Tops,97.28941051054301
Democratic Republic of the Congo,Electronics,35.326124381796
Democratic Republic of the Congo,Food - Salads,7.189178533091
Democratic Republic of the Congo,Food - Seafood,83.656578518581
Democratic Republic of the Congo,Food - Snacks,1.6483860633640002
Democratic Republic of the Congo,Kitchen,349.697032077603
Democratic Republic of the Congo,Outdoor,1067.776067860855
Denmark,Electronics,1365.844961878
Denmark,Food - Bakery,28.335375949776004
Denmark,Food - Baking Goods,27.273642525064
Denmark,Food - Condiments,34.330396237642
Denmark,Food - Dairy,43.383372645006006
Denmark,Food - Produce,55.084387276362
Denmark,Food - Snacks,23.757255183959
Denmark,Pets,2502.804158034775
Denmark,Smart Home,76.582401376134
Dominican Republic,Accessories,531.7907007585179
Dominican Republic,Bicycles,420.95055336999695
Dominican Republic,Clothing - Tops,157.08594406909603
Dominican Republic,Fitness,414.88498255296906
Dominican Republic,Food - Beverages,316.75139466587103
Dominican Republic,Food - Breakfast Foods,0.399723889341
Dominican Republic,Food - Condiments,61.53399788151601
Dominican Republic,Food - Frozen Foods,30.677770363922
Dominican Republic,Food - Frozen Meals,32.173759169097
Dominican Republic,Food - Frozen Vegetables,46.764215747748004
Dominican Republic,Food - Jams & Jellies,1.312482214085
Dominican Republic,Food - Meats,177.12561170103803
Dominican Republic,Food - Pasta,64.475717092607
Dominican Republic,Food - Produce,20.067184559386
Dominican Republic,Food - Snacks,33.398209830924
Dominican Republic,Gaming,740.035769757101
Dominican Republic,Garden,1048.330342361557
Dominican Republic,Home Appliances,679.252326225473
Dominican Republic,Kitchen,235.37639864049498
Dominican Republic,Sports,1945.1395737591008
Dominican Republic,Wearable Tech,5933.49633465264
East Timor,Toys,3.464950577097
Ecuador,Accessories,273.363216774923
Ecuador,Automotive,209.081933960946
Ecuador,Baby,24.954539075406
Ecuador,Electronics,1699.4849705709323
Ecuador,Fitness,690.515774044035
Ecuador,Food - Beverages,18.054993279206002
Ecuador,Food - Cereals,4.250556302407
Ecuador,Food - Condiments,46.674440574999004
Ecuador,Food - Dairy,8.491601437325999
Ecuador,Food - Prepared Foods,36.374533381647
Ecuador,Food - Prepared Meals,16.325989964811
Ecuador,Food - Produce,14.416612265099001
Ecuador,Food - Salads,25.710099977349
Ecuador,Food - Spices,16.392478403151
Ecuador,Gaming,169.79216868238197
Ecuador,Home,1582.643908351562
Ecuador,Kitchen,2343.613337751819
Ecuador,Pets,14.490951117163
Egypt,Bathroom,386.47240365052204
Egypt,Books,6.82067790168
Egypt,Clothing - Accessories,284.801728251824
Egypt,Fitness,234.315698876733
Egypt,Food - Baking,12.259000783161
Egypt,Food - Baking & Cooking,4.193079592884
Egypt,Food - Beverages,6.267915719704
Egypt,Food - Condiments,8.687327677569
Egypt,Food - Frozen,55.087999793134
Egypt,Food - Meat,39.596808442104
Egypt,Food - Produce,74.36150607410801
Egypt,Food - Soups,25.639455063124
Egypt,Home,1008.5610345893249
Egypt,Kitchen,910.006673634847
Egypt,Outdoor,225.31878556924497
Egypt,Pets,302.125329201983
Egypt,Toys,551.246342994792
Egypt,Travel,585.369163842318
El Salvador,Automotive,30.440230633893997
El Salvador,Clothing - Footwear,529.771423405223
El Salvador,Crafts,78.765075127681
El Salvador,Electronics,1381.759225145091
El Salvador,Food - Frozen Foods,138.236053532558
El Salvador,Food - Frozen Meals,156.417936283851
El Salvador,Food - Produce,35.475672798552
El Salvador,Food - Snacks,80.734666080754
Equatorial Guinea,Outdoor,422.560683272537
Eritrea,Food - Snacks,11.754729138512
Estonia,Beauty,104.86576975756398
Estonia,Food - Cereal,103.597758188067
Estonia,Food - Frozen,152.856928950187
Estonia,Food - Meat,19.269412251048
Estonia,Food - Produce,7.124395727287001
Estonia,Food - Spices,74.83341506634001
Estonia,Home,140.880584033085
Estonia,Kitchen,396.983552258259
Estonia,Outdoor,698.237294260329
Estonia,Pets,160.76790033840902
Estonia,Travel,596.1680637365309
Ethiopia,Clothing - Shoes,78.24594665153698
Ethiopia,Electronics,113.18388787729599
Ethiopia,Food - Canned Goods,24.566945124033005
Ethiopia,Food - Dairy,5.338433501373
Ethiopia,Food - Frozen Foods,60.140985060270005
Ethiopia,Food - Frozen Meals,41.756698129266
Ethiopia,Food - Grains,16.195776344747
Ethiopia,Food - Meats,22.241067560492
Ethiopia,Food - Produce,6.884120143635
Ethiopia,Food - Sides,0.7846931126190001
Ethiopia,Food - Snacks,19.382160494763003
Ethiopia,Home,1322.8125364814223
Ethiopia,Kitchen,341.573425601125
Ethiopia,Outdoor,385.464093614046
Ethiopia,Smart Home,809.931765173355
Falkland Islands,Food - Meat,149.54499735495298
Falkland Islands,Pets,329.084529511101
Faroe Islands,Food - Frozen Foods,93.04608773911501
Faroe Islands,Garden,278.788577524968
Finland,Clothing - Accessories,83.26236544046499
Finland,Clothing - Dresses,37.081127245242
Finland,Food - Bakery,39.640598595941
Finland,Food - Baking,80.22347419926
Finland,Food - Baking Goods,0.19328481889500002
Finland,Food - Beverages,7.440101229917001
Finland,Food - Breakfast,48.582168740595
Finland,Food - Canned Goods,59.247180771740005
Finland,Food - Condiments,164.80978652861302
Finland,Food - Dairy,0.325391112709
Finland,Food - Dairy Alternatives,67.572156220387
Finland,Food - Dressings,28.911942070488
Finland,Food - Grains,13.953084779691
Finland,Food - Oils,104.53192104770699
Finland,Food - Prepared Foods,33.947641674577
Finland,Food - Sauces,4.542986581308
Finland,Food - Snacks,66.32193305796599
Finland,Gaming,296.880130769454
Finland,Health,398.43551771243494
Finland,Home,539.3922525084271
Finland,Kitchen,16.572106191251
Finland,Outdoor,174.517061455322
Finland,Pets,1579.526049876709
Finland,Safety,63.842794857757
France,Accessories,2496.968659559759
France,Art Supplies,318.813327726933
France,Audio,541.278200020028
France,Automotive,389.89119150625294
France,Baby,616.7168307667489
France,Books,557.613059065268
France,Clothing,1312.8361240109389
France,Clothing - Accessories,228.702013949754
France,Clothing - Activewear,693.113050598142
France,Clothing - Bottoms,380.283384487895
France,Clothing - Footwear,5361.869145100128
France,Clothing - Outerwear,2150.656322760156
France,Clothing - Shirts,733.454604605288
France,Clothing - Sweaters,1111.359864308562
France,Clothing - Tops,901.052286336821
France,Crafts,24.418724787511998
France,Electronics,5738.04508690813
France,Fitness,2023.630482983091
France,Food - Bakery,116.487386389421
France,Food - Baking,353.22453120058003
France,Food - Beverages,392.493796715026
France,Food - Breakfast,185.60877985263
France,Food - Canned Goods,149.166185462508
France,Food - Canned Soups,32.409774909162
France,Food - Cereal,345.90809173134005
France,Food - Condiments,437.05372868756405
France,Food - Dairy,123.31742495002803
France,Food - Dairy Alternatives,4.0738734541
France,Food - Deli,62.165874756414
France,Food - Desserts,18.577451206076002
France,Food - Dried Fruits,72.85637111922
France,Food - Frozen Food,49.772787222872005
France,Food - Frozen Foods,313.172258033144
France,Food - Frozen Meals,259.25307455473
France,Food - Frozen Vegetables,9.976195746571001
France,Food - Fruits,47.428357309232
France,Food - Grains,53.07032778223501
France,Food - Grocery,7.776165400204
France,Food - Meat,229.476165831078
France,Food - Oils,123.696779650679
France,Food - Oils & Vinegars,102.758424998456
France,Food - Pantry,48.450487978577996
France,Food - Pasta,56.601151555067005
France,Food - Prepared Foods,3.8276931981050004
France,Food - Prepared Meals,272.826699098201
France,Food - Produce,335.560387785886
France,Food - Seafood,329.24288479321604
France,Food - Snacks,736.478977985741
France,Food - Soups,211.166197926176
France,Food - Spices,34.062939220752
France,Food - Vegetables,164.916125330509
France,Garden,1720.536788610119
France,Grooming,379.570029922858
France,Health,3094.6641158512766
France,Home,6412.566994349216
France,Kitchen,5892.816069087804
France,Music,15412.524172339836
France,Office,5235.888125245712
France,Outdoor,2655.250426940575
France,Pets,2757.813234131255
France,Photography,276.62649357028397
France,Safety,168.52336889967302
France,Smart Home,557.458509842309
France,Toys,1124.373071955384
France,Travel,164.727359715689
Gabon,Food - Beverages,61.303338325489996
Gabon,Food - Frozen Meals,12.788209712971
Gabon,Toys,306.750779439402
Gambia,Fitness,388.745335694937
Gambia,Food - Breakfast,3.9141744358990005
Gambia,Food - Frozen Meals,22.647593619487
Gambia,Kitchen,1183.6182074337962
Georgia,Audio,680.1515521368319
Georgia,Food - Canned Goods,16.215519686266003
Georgia,Food - Cereal,31.042379194962006
Georgia,Food - Condiments,48.714235149261
Georgia,Food - Frozen,108.15499303185001
Georgia,Food - Salads,18.505631758779
Georgia,Food - Snacks,31.543329675252
Georgia,Kitchen,762.703684136217
Germany,Clothing - Accessories,36.706320084131995
Germany,Clothing - Bottoms,270.535398364062
Germany,Clothing - Jumpsuits,854.536915136502
Germany,Fitness,23.05035433644
Germany,Food - Breakfast,6.551678480307
Germany,Food - Frozen Foods,19.029746699505
Germany,Food - Frozen Meals,61.28202370054101
Germany,Food - Grains,39.63098884143
Germany,Food - Health/Protein,160.828625784309
Germany,Food - Prepared Foods,3.1864772732419997
Germany,Food - Seafood,52.40000091062
Germany,Food - Snacks,352.190500144636
Germany,Furniture,893.9955356190471
Germany,Health,257.060808091659
Germany,Home Appliances,123.088956418016
Germany,Kitchen,66.95831403103199
Germany,Pets,811.901095866165
Ghana,Electronics,691.908733730802
Ghana,Food - Meat,119.16536947886699
Ghana,Travel,31.498144884410998
Greece,Accessories,105.748928886731
Greece,Art Supplies,136.472171750451
Greece,Audio,493.557199022676
Greece,Clothing,291.265048730095
Greece,Clothing - Dresses,655.313150849034
Greece,Clothing - Footwear,816.448578826497
Greece,Clothing - Tops,154.599100139451
Greece,Crafts,66.361859368409
Greece,Electronics,945.15831842384
Greece,Fitness,473.93450118857396
Greece,Food - Baked Goods,16.730069166282
Greece,Food - Bakery,149.894697678096
Greece,Food - Beverages,106.989240533724
Greece,Food - Breakfast,14.290740340112
Greece,Food - Canned Goods,173.301104245486
Greece,Food - Canned Soups,139.27576589215002
Greece,Food - Condiments,3.0817241312400006
Greece,Food - Dairy,6.903411911084
Greece,Food - Dairy Alternatives,20.283144553755
Greece,Food - Desserts,17.708528614205
Greece,Food - Dried Fruits,64.655402828192
Greece,Food - Frozen Foods,114.435616917683
Greece,Food - Fruits,66.75572349037
Greece,Food - Grains,2.5214926008800003
Greece,Food - Meat,460.028973313478
Greece,Food - Pasta,40.476251886167
Greece,Food - Prepared Foods,115.59025132270502
Greece,Food - Prepared Meals,124.92424983329
Greece,Food - Salads,53.139690135326
Greece,Food - Sauces,11.083050178683001
Greece,Food - Snacks,209.24591721626803
Greece,Food - Vegetable,24.894441968665
Greece,Gaming,537.603269953905
Greece,Garden,1599.940056443464
Greece,Grooming,626.7663425903951
Greece,Health,1772.622154754162
Greece,Home,3583.121236697869
Greece,Home Appliances,1043.565154125307
Greece,Kitchen,2161.990627667782
Greece,Office,446.469162922797
Greece,Outdoor,892.867162070346
Greece,Pets,1026.6916282744533
Greece,Safety,434.643113200264
Greece,Toys,490.97495413374304
Greece,Travel,20.794417627971
Guadeloupe,Automotive,361.40298333839706
Guadeloupe,Food - Dressing,45.815186916
Guadeloupe,Food - Meats,96.950545781595
Guadeloupe,Pets,937.2126175191839
Guam,Automotive,2.995104940407
Guam,Pets,296.65703786189596
Guatemala,Accessories,444.52903759185597
Guatemala,Automotive,80.29070649806701
Guatemala,Clothing - Outerwear,706.851907137924
Guatemala,Clothing - Shoes,474.2560480303471
Guatemala,Clothing - Tops,80.059537768507
Guatemala,Food - Bakery,101.197803984651
Guatemala,Food - Beverages,45.430297675024
Guatemala,Food - Breakfast,15.082325199251999
Guatemala,Food - Canned Soups,142.60137635403999
Guatemala,Food - Condiments,51.532707949872
Guatemala,Food - Frozen,17.322430204775
Guatemala,Food - Frozen Foods,92.051710067486
Guatemala,Food - Grains,23.477764909214
Guatemala,Food - Nuts,28.691492006853004
Guatemala,Food - Prepared Foods,109.153044660228
Guatemala,Food - Salads,136.048529858095
Guatemala,Food - Sauces,34.544483711371
Guatemala,Food - Snacks,115.130299432683
Guatemala,Home,350.48754215435395
Guatemala,Kitchen,435.15023446714
Guatemala,Pets,3.604827258004
Guinea,Food - Snacks,54.435797765704
Guinea,Kitchen,41.228809560820004
Guinea,Toys,5.218284345881999
Haiti,Food - Bakery,61.35466787226301
Haiti,Food - Beverages,24.090881067294
Haiti,Food - Dressings,20.286437601882
Haiti,Food - Sauces,21.980941995411
Haiti,Tools,1378.964055088543
Honduras,Art Supplies,85.91171131566999
Honduras,Clothing - Outerwear,135.97684197942598
Honduras,Clothing - Shirts,211.308713346643
Honduras,Electronics,1135.014209417197
Honduras,Food - Bakery,53.481899159044
Honduras,Food - Beverages,17.989004041386
Honduras,Food - Cereal,34.213241987925
Honduras,Food - Condiments,50.303474339776
Honduras,Food - Frozen Desserts,45.4977177651
Honduras,Food - Frozen Foods,32.635334568419
Honduras,Food - Meal Kits,137.09218434453803
Honduras,Food - Pasta,58.868837807918005
Honduras,Food - Salads,42.65431049485001
Honduras,Food - Snacks,46.637856518906005
Honduras,Food - Soups,2.2244805748360004
Honduras,Food - Spices,97.85362790674901
Honduras,Garden,73.125742572215
Honduras,Health,6.037899880189001
Honduras,Home,27.402417446122996
Honduras,Kitchen,632.486658842833
Honduras,Pets,700.5537785478031
Hungary,Food - Breakfast,36.753877208187006
Hungary,Food - Dairy,16.875039128454002
Hungary,Food - Grains,16.124262935587
Hungary,Garden,367.78497124236
Hungary,Health,0.778452454297
Hungary,Home,1098.2145615036118
Hungary,Kitchen,622.1874156224551
Hungary,Office,65.401928848156
Iceland,Beauty,149.491660943199
Iceland,Electronics,292.869998960393
Iceland,Food - Beverages,43.170434993888996
Iceland,Food - Salads,39.86713307075
Iceland,Garden,627.699953272689
Iceland,Health,146.45918358638102
Indonesia,Accessories,6212.950795919026
Indonesia,Art Supplies,3323.8647394029285
Indonesia,Audio,4731.383643199812
Indonesia,Automotive,1496.6208102365981
Indonesia,Baby,268.385251361536
Indonesia,Beauty,705.045259184464
Indonesia,Bicycles,77.90877992119701
Indonesia,Books,663.760398077349
Indonesia,Clothing,1593.090435545753
Indonesia,Clothing - Accessories,715.731098590149
Indonesia,Clothing - Activewear,539.915685102804
Indonesia,Clothing - Bags,521.427521005685
Indonesia,Clothing - Bottoms,2927.9610328815493
Indonesia,Clothing - Coats,881.1934836673081
Indonesia,Clothing - Dresses,1267.292475250053
Indonesia,Clothing - Footwear,1044.939505445239
Indonesia,Clothing - Loungewear,435.264647885319
Indonesia,Clothing - Outerwear,5150.894001636838
Indonesia,Clothing - Pants,232.640834155674
Indonesia,Clothing - Shirts,1045.0212501007181
Indonesia,Clothing - Swimwear,114.22481102211499
Indonesia,Clothing - Tops,1216.554461328999
Indonesia,Crafts,91.76772340989
Indonesia,Electronics,8148.989526299714
Indonesia,Fitness,10626.233420030085
Indonesia,Food,819.6686579708759
Indonesia,Food - Bakery,425.936558783828
Indonesia,Food - Baking,1001.8140042496141
Indonesia,Food - Baking Goods,69.55473813853601
Indonesia,Food - Beverages,1337.912974557656
Indonesia,Food - Bread,68.81974053651
Indonesia,Food - Breakfast,314.033042253597
Indonesia,Food - Breakfast Foods,138.520527705231
Indonesia,Food - Canned Goods,217.545108747672
Indonesia,Food - Cereal,85.01245419857399
Indonesia,Food - Cereals,132.23263289593498
Indonesia,Food - Cheese,16.463920706536
Indonesia,Food - Condiments,1107.694289455896
Indonesia,Food - Confectionery,20.922491908741
Indonesia,Food - Cooking Kits,180.649862214093
Indonesia,Food - Cooking Oil,8.789212660284
Indonesia,Food - Dairy,460.62595805681605
Indonesia,Food - Deli,101.72655998037001
Indonesia,Food - Deli Meats,91.969938285642
Indonesia,Food - Desserts,78.437360409538
Indonesia,Food - Dressings,2.955008997359
Indonesia,Food - Fresh Produce,15.955939437555001
Indonesia,Food - Frozen,335.844709460585
Indonesia,Food - Frozen Desserts,93.457916946929
Indonesia,Food - Frozen Food,27.469933085506003
Indonesia,Food - Frozen Foods,1373.972965231456
Indonesia,Food - Frozen Fruits,61.667598695864996
Indonesia,Food - Frozen Meals,705.829554000212
Indonesia,Food - Fruits,55.547367703540004
Indonesia,Food - Grab-and-Go,78.64889288279201
Indonesia,Food - Grains,269.155411705885
Indonesia,Food - Grocery,8.311793166866
Indonesia,Food - Health Foods,183.73588712166602
Indonesia,Food - Jams & Jellies,22.131240444802998
Indonesia,Food - Meal Kits,32.446541550689
Indonesia,Food - Meat,815.488695825672
Indonesia,Food - Meat & Seafood,41.08063924215501
Indonesia,Food - Meat Alternatives,23.463899481539002
Indonesia,Food - Meats,13.741759762781
Indonesia,Food - Nut Butters,133.415089867458
Indonesia,Food - Nuts,362.026795021265
Indonesia,Food - Pantry,34.952469643324996
Indonesia,Food - Pasta,75.440517360171
Indonesia,Food - Prepared Foods,2.9116875687899997
Indonesia,Food - Prepared Meals,559.315928244751
Indonesia,Food - Produce,315.333198714217
Indonesia,Food - Protein,84.54011352432101
Indonesia,Food - Salads,221.485680818367
Indonesia,Food - Sauces,436.20031794587203
Indonesia,Food - Seafood,401.112833270787
Indonesia,Food - Seasonings,6.382665498965
Indonesia,Food - Sides,35.644656766236
Indonesia,Food - Snacks,2662.026393595774
Indonesia,Food - Soups,395.615855134596
Indonesia,Food - Spices,211.340182298331
Indonesia,Food - Spices & Seasonings,0.20996495387400002
Indonesia,Food - Vegetables,194.354871580466
Indonesia,Gaming,14838.215936728287
Indonesia,Garden,1590.733878571911
Indonesia,Health,17620.641387320888
Indonesia,Home,12544.522269348441
Indonesia,Home Appliances,10491.846349691448
Indonesia,Kitchen,21848.673275028246
Indonesia,Music,1078.7068017775
Indonesia,Office,4188.774667796984
Indonesia,Outdoor,13523.078795180158
Indonesia,Pets,6371.023430495612
Indonesia,Photography,102.50926707360401
Indonesia,Safety,301.601222400489
Indonesia,Smart Home,138.709756552937
Indonesia,Sports,684.926045083786
Indonesia,Storage,157.099527264132
Indonesia,Tools,326.273449712382
Indonesia,Toys,1725.346623829979
Indonesia,Travel,787.7512654360371
Indonesia,Wearable Tech,557.073806980544
Iran,Beauty,201.30201662144398
Iran,Books,170.739056716137
Iran,Clothing - Activewear,393.325495657075
Iran,Clothing - Outerwear,218.85310516197
Iran,Clothing - Shirts,290.324179383833
Iran,Electronics,210.46547097393304
Iran,Food - Baking,65.161639446446
Iran,Food - Beverages,34.400079371132
Iran,Food - Breakfast,22.634568991164002
Iran,Food - Cheese,10.010266897464
Iran,Food - Condiments,24.130703696918
Iran,Food - Dairy Alternatives,1.890212929764
Iran,Food - Desserts,12.618456767242
Iran,Food - Frozen,10.70700112083
Iran,Food - Frozen Foods,121.86547317001701
Iran,Food - Salads,92.30071928853401
Iran,Food - Seasonings,0.18417206413200002
Iran,Food - Snacks,269.951451761523
Iran,Garden,29.817046210332
Iran,Home,1565.8400413903719
Iran,Kitchen,2305.461796139107
Iran,Outdoor,109.412618154714
Iran,Pets,764.847153142083
Iraq,Books,4.363171176234999
Iraq,Fitness,78.18859729669799
Iraq,Food - Beverages,98.650230435432
Iraq,Food - Dressing,57.553053479307
Iraq,Food - Vegetables,45.038770978832005
Iraq,Garden,159.46837760985
Iraq,Kitchen,758.51061826835
Iraq,Toys,80.28320067577799
Ireland,Electronics,293.92985852786404
Ireland,Fitness,935.676348911315
Ireland,Food - Bakery,130.05038577731102
Ireland,Food - Beverages,10.877938078692
Ireland,Food - Breakfast,160.59332361810002
Ireland,Food - Canned Goods,6.000083298772
Ireland,Food - Cereal,77.41084546915201
Ireland,Food - Condiments,4.880249796825
Ireland,Food - Dairy,1.7046691662
Ireland,Food - Fresh Produce,0.74663372175
Ireland,Food - Prepared Foods,8.261127234301
Ireland,Food - Sauces,32.35442563365601
Ireland,Food - Snacks,27.559507589628
Ireland,Food - Spices,21.723815047606
Ireland,Food - Vegetables,29.083378809968
Ireland,Garden,219.00670236362302
Ireland,Home,282.994514428494
Ireland,Kitchen,241.02361230073197
Ireland,Outdoor,93.03543082500799
Israel,Clothing - Bottoms,1096.007276954997
Israel,Clothing - Outerwear,29.912497429644002
Israel,Food - Beverages,33.090531410331
Israel,Food - Dairy,251.392227076195
Israel,Food - Frozen Foods,19.460414483521003
Israel,Food - Grains,29.961634869618003
Israel,Food - Pasta,36.800854999085004
Israel,Home,44.852239536462
Israel,Kitchen,1436.0066556320191
Italy,Food - Bakery,66.606740070169
Italy,Food - Confectionery,4.225110668498
Italy,Food - Salads,3.695855519499
Italy,Kitchen,116.76158159317801
Italy,Outdoor,229.30851570730601
Ivory Coast,Automotive,7.932785426348
Ivory Coast,Beauty,1223.0249177163992
Ivory Coast,Food - Dairy Alternatives,0.046126915521000005
Ivory Coast,Food - Grains,13.272668004681
Ivory Coast,Food - Produce,74.00366728357001
Ivory Coast,Food - Salads,3.3079238577530004
Ivory Coast,Photography,1383.725196203052
Ivory Coast,Travel,363.45835850512503
Jamaica,Audio,193.932245779861
Jamaica,Food - Bakery,26.578563408982003
Jamaica,Garden,189.768467599223
Jamaica,Kitchen,72.366273928417
Jamaica,Outdoor,755.345660043121
Japan,Accessories,558.569922923629
Japan,Art Supplies,81.68856917539499
Japan,Audio,1723.2751425041452
Japan,Baby,419.40513953953297
Japan,Clothing,1201.691506712972
Japan,Clothing - Accessories,175.974132005797
Japan,Clothing - Footwear,794.902544655938
Japan,Clothing - Jumpsuits,2051.883604358055
Japan,Clothing - Outerwear,21.33477534888
Japan,Clothing - Tops,330.51904857326406
Japan,Electronics,288.699537980994
Japan,Fitness,4006.030451750445
Japan,Food,411.20750224062897
Japan,Food - Bakery,42.280436605029
Japan,Food - Baking,94.29649903702801
Japan,Food - Baking Goods,26.926517008469
Japan,Food - Beverages,250.755470057605
Japan,Food - Breakfast,246.68468073806702
Japan,Food - Canned Goods,73.377446998686
Japan,Food - Canned Soups,14.617205477185001
Japan,Food - Condiments,316.040750632672
Japan,Food - Dairy,142.44235187559303
Japan,Food - Desserts,61.316786748339005
Japan,Food - Frozen Desserts,139.233785689479
Japan,Food - Frozen Foods,574.0311008829669
Japan,Food - Frozen Meals,25.915583580975003
Japan,Food - Grains,45.026871951210005
Japan,Food - Meat,316.458349480941
Japan,Food - Oils,0.018803530593000002
Japan,Food - Oils & Vinegars,89.961250185169
Japan,Food - Pasta,20.936236071587004
Japan,Food - Prepared Foods,54.116210888294
Japan,Food - Produce,20.663245469687
Japan,Food - Salads,21.349542946905
Japan,Food - Sauces,75.109590721599
Japan,Food - Snacks,212.922171755757
Japan,Garden,382.685702153818
Japan,Health,40.923404999979
Japan,Home,395.22782110974896
Japan,Home Improvement,23.417673237791004
Japan,Kitchen,2135.6588649879127
Japan,Office,615.1766992699959
Japan,Outdoor,1424.5227905569288
Japan,Pets,2289.594867908486
Japan,Photography,1576.981140595289
Japan,Safety,664.7691967341959
Japan,Smart Home,2098.805235171794
Japan,Sports,0.21882796128499998
Japan,Toys,565.752846528515
Jordan,Food - Breakfast,6.393300628945
Jordan,Food - Meat,38.856553004331
Jordan,Kitchen,27.617414990696997
Jordan,Outdoor,260.183902899648
Jordan,Storage,3461.0311111285564
Jordan,Toys,97.170296584739
Kazakhstan,Accessories,283.011519612741
Kazakhstan,Crafts,117.328183720246
Kazakhstan,Fitness,216.13775681233798
Kazakhstan,Food - Bakery,8.074197927051001
Kazakhstan,Food - Breakfast,86.03347522707
Kazakhstan,Food - Canned Goods,15.957149878362998
Kazakhstan,Food - Condiments,117.783394046604
Kazakhstan,Food - Cooking Oils,98.745651256833
Kazakhstan,Food - Frozen Meals,14.565954471482
Kazakhstan,Food - Meat,400.99244554888503
Kazakhstan,Food - Meat Substitutes,2.599066261185
Kazakhstan,Food - Pantry,73.10979861082299
Kazakhstan,Food - Produce,44.14420954918
Kazakhstan,Food - Seafood,122.32307580816301
Kazakhstan,Food - Seasonings,8.759130875887
Kazakhstan,Food - Sides,3.812776008405
Kazakhstan,Food - Snacks,55.412872619916
Kazakhstan,Garden,698.238202086867
Kazakhstan,Health,447.606653421594
Kazakhstan,Home,415.63732853992906
Kazakhstan,Kitchen,2049.6064431477193
Kazakhstan,Outdoor,4223.598398446875
Kazakhstan,Pets,2725.007888388928
Kenya,Accessories,13307.844761011133
Kenya,Apps,104.101439916138
Kenya,Art Supplies,2527.338204257814
Kenya,Audio,19256.829093393357
Kenya,Automotive,6670.876106253155
Kenya,Baby,224.421455630244
Kenya,Bathroom,2984.8300944098673
Kenya,Beauty,10965.021951503628
Kenya,Bicycles,11582.003583306254
Kenya,Books,1998.903562371889
Kenya,Clothing,5065.392188829153
Kenya,Clothing - Accessories,4684.580659151694
Kenya,Clothing - Activewear,2670.586670404117
Kenya,Clothing - Bags,3162.651684368871
Kenya,Clothing - Bottoms,10403.085173700672
Kenya,Clothing - Coats,656.6941649291731
Kenya,Clothing - Dresses,5811.725291686377
Kenya,Clothing - Footwear,6209.742725074032
Kenya,Clothing - Outerwear,9820.085176534436
Kenya,Clothing - Pants,3717.5837373396084
Kenya,Clothing - Shirts,3638.93301430291
Kenya,Clothing - Shoes,499.959114266753
Kenya,Clothing - Skirts,477.0295835823
Kenya,Clothing - Sweaters,1080.250510903734
Kenya,Clothing - Tops,10528.292948897782
Kenya,Computers,526.748015798067
Kenya,Crafts,456.00495562320594
Kenya,Electronics,36534.641359315145
Kenya,Fitness,21781.32284104352
Kenya,Food,4853.723885323345
Kenya,Food - Baked Goods,378.074586472118
Kenya,Food - Bakery,2294.978696893642
Kenya,Food - Baking,2158.895721842402
Kenya,Food - Baking & Cooking,69.352198702013
Kenya,Food - Baking Goods,514.578908050425
Kenya,Food - Beverages,1543.422303142908
Kenya,Food - Bread,35.114911133544
Kenya,Food - Breakfast,1365.575459725811
Kenya,Food - Canned Goods,1181.094473927678
Kenya,Food - Canned Soups,163.682137514862
Kenya,Food - Cereal,193.38798613762702
Kenya,Food - Cereals,50.82566866376099
Kenya,Food - Cheese,170.594277473017
Kenya,Food - Condiments,4585.567555670321
Kenya,Food - Confectionery,253.406691214499
Kenya,Food - Cooking Essentials,91.142384018244
Kenya,Food - Cooking Oil,138.650741007942
Kenya,Food - Cooking Oils,217.415800845793
Kenya,Food - Dairy,1068.685776992073
Kenya,Food - Dairy Alternatives,167.914747359773
Kenya,Food - Deli,309.759678973796
Kenya,Food - Deli Meats,55.475065124991
Kenya,Food - Desserts,303.196807115647
Kenya,Food - Dips,287.708376996828
Kenya,Food - Dressing,17.82683669049
Kenya,Food - Dressings,25.498254319536002
Kenya,Food - Freezer,147.02432886037099
Kenya,Food - Fresh Produce,94.637836412699
Kenya,Food - Frozen,906.3161348792311
Kenya,Food - Frozen Desserts,933.445337356802
Kenya,Food - Frozen Food,703.523268625748
Kenya,Food - Frozen Foods,4229.813321569868
Kenya,Food - Frozen Fruits,192.5125394283
Kenya,Food - Frozen Meals,1375.736331452422
Kenya,Food - Frozen Vegetables,233.197259043412
